time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
53.09,5.88,380,5.69,0.11,0,0.23,0,2011,1
53.1,5.76,380,5.32,0.06,0,0.12,0,2011,1
53.11,5.62,380,5.02,0.02,0,0.04,0,2011,1
53.12,5.68,380,5.75,0,0,0.00,0,2011,1
53.14,5.71,380,5.89,0.06,0.02,0.12,0,2011,1
53.15,5.69,380,5.33,0,0.06,0.00,0,2011,1
53.16,5.65,380,6.51,0.02,0.07,0.04,0,2011,1
53.17,5.61,380,5.7,0.09,0.09,0.19,0,2011,1
53.18,5.54,380,6,0.09,0.1,0.19,0,2011,1
53.19,5.41,380,6.06,0,0.11,0.00,0,2011,1
53.2,5.38,380,6.22,0.06,0.12,0.12,0,2011,1
53.21,5.43,380,6.4,0.04,0.14,0.08,0.1,2011,1
53.22,5.46,380,6.3,0.06,0.16,0.12,0,2011,1
53.23,5.51,380,6.48,0.04,0.18,0.08,0,2011,1
53.24,5.49,380,6.51,0.13,0.18,0.27,0,2011,1
53.25,5.49,380,6.32,0.04,0.18,0.08,0,2011,1
53.26,5.44,380,4.98,0.09,0.18,0.19,0,2011,1
53.27,5.44,380,5.08,0.11,0.18,0.23,0,2011,1
53.28,5.45,380,5.68,1.63,0.19,3.37,0,2011,1
53.29,5.5,380,6.05,5.25,0.19,10.87,0,2011,1
53.3,5.5,380,6.23,11.29,0.19,23.37,0,2011,1
53.31,5.49,380,5.58,16.36,0.19,33.87,0,2011,1
53.32,5.58,380,6.1,19.67,0.19,40.72,0,2011,1
53.33,5.65,380,6.22,22.34,0.2,46.24,0,2011,1
53.34,5.75,380,6.31,23.78,0.2,49.22,0,2011,1
53.35,5.81,380,6.27,24.62,0.2,50.96,0,2011,1
53.36,5.93,380,5.97,32.89,0.19,68.08,0,2011,1
53.38,6.22,380,5.45,65.49,0.21,135.56,0,2011,1
53.39,6.61,380,4.94,133.2,0.24,275.72,0,2011,1
53.4,6.87,380,5.51,193.3,0.25,400.13,0.1,2011,1
53.41,6.8,380,5.48,193.4,0.26,400.34,0,2011,1
53.42,6.89,380,5.8,124.8,0.26,258.34,0,2011,1
53.43,7.25,380,5.54,153.1,0.29,316.92,0,2011,1
53.44,7.88,380,4.67,468.6,0.35,970.00,0,2011,1
53.45,8.11,380,4.69,536.2,0.37,1109.93,0,2011,1
53.46,8.21,380,5.12,576.1,0.38,1192.53,0,2011,1
53.47,8.21,380,4.71,634.1,0.38,1312.59,0,2011,1
53.48,8.46,380,4.45,534.1,0.41,1105.59,0,2011,1
53.49,8.64,380,4.3,492.2,0.44,1018.85,0,2011,1
53.5,8.9,380,5.07,574.4,0.46,1189.01,0,2011,1
53.51,8.89,380,4.16,552.7,0.44,1144.09,0,2011,1
53.52,8.85,380,4.76,557.3,0.42,1153.61,0,2011,1
53.53,8.95,380,5.88,567.1,0.43,1173.90,0,2011,1
53.54,9.07,380,6.45,644.6,0.44,1334.32,0,2011,1
53.55,9.17,380,5.99,582.7,0.45,1206.19,0,2011,1
53.56,9.28,380,5.09,626.3,0.44,1296.44,0,2011,1
53.57,9.46,380,5.43,616.4,0.44,1275.95,0,2011,1
53.58,9.7,380,4.71,609.1,0.43,1260.84,0,2011,1
53.59,9.66,380,5.42,562.7,0.43,1164.79,0,2011,1
53.6,9.16,380,6.69,541.8,0.41,1121.53,0,2011,1
53.61,8.94,380,4.93,521.9,0.4,1080.33,0,2011,1
53.62,8.7,380,6.4,515.8,0.37,1067.71,0.2,2011,1
53.64,8.78,380,5.78,495,0.36,1024.65,0,2011,1
53.65,8.47,380,6.13,345.4,0.35,714.98,0,2011,1
53.66,8.27,380,6.09,257.5,0.33,533.03,0,2011,1
53.67,8.19,380,4.79,242.1,0.32,501.15,0,2011,1
53.68,7.84,380,5.1,169.5,0.28,350.87,0,2011,1
53.69,7.66,380,5.88,126.3,0.26,261.44,0,2011,1
53.7,7.37,380,5.4,59.98,0.22,124.16,0,2011,1
53.71,7.18,380,4.94,39.27,0.19,81.29,0,2011,1
53.72,7.01,380,4.26,25.13,0.18,52.02,0,2011,1
53.73,6.94,380,4.79,12.45,0.18,25.77,0,2011,1
53.74,6.78,380,4.45,2.26,0.17,4.68,0,2011,1
53.75,6.57,380,4.54,0.36,0.15,0.75,0,2011,1
53.76,6.42,380,3.79,0,0.14,0.00,0,2011,1
53.77,6.31,380,4.2,0.04,0.13,0.08,0,2011,1
53.78,6.23,380,4.09,0.04,0.12,0.08,0,2011,1
53.79,6.21,380,4.22,0.06,0.11,0.12,0,2011,1
53.8,6.22,380,3.81,0.09,0.1,0.19,0,2011,1
53.81,6.24,380,3.7,0.04,0.09,0.08,0,2011,1
53.82,6.26,380,3.7,0,0.08,0.00,0,2011,1
53.83,6.27,380,3.53,0.02,0.07,0.04,0,2011,1
53.84,6.25,380,3.5,0.02,0.06,0.04,0,2011,1
53.85,6.21,380,3.55,0.02,0.05,0.04,0,2011,1
53.86,6.21,380,2.79,0,0.05,0.00,0,2011,1
53.88,6.22,380,3.87,0.02,0.05,0.04,0,2011,1
53.89,6.25,380,3.46,0,0.06,0.00,0,2011,1
53.9,6.22,380,4.08,0,0.06,0.00,0,2011,1
53.91,6.2,380,2.7,0,0.06,0.00,0,2011,1
53.92,6.16,380,2.56,0,0.06,0.00,0,2011,1
53.93,6.1,380,2.54,0.04,0.06,0.08,0,2011,1
53.94,6.05,380,2.89,0,0.07,0.00,0,2011,1
53.95,6.02,380,3.1,0,0.07,0.00,0,2011,1
53.96,5.93,380,2.31,0,0.07,0.00,0,2011,1
53.97,5.85,380,2.83,0.02,0.06,0.04,0,2011,1
53.98,5.76,380,3.05,0.02,0.06,0.04,0,2011,1
53.99,5.68,380,2.37,0,0.06,0.00,0,2011,1
54,5.59,380,2.37,0,0.05,0.00,0,2011,1
54.01,5.45,380,2.78,0,0.05,0.00,0,2011,1
54.02,5.26,380,3.12,0.02,0.04,0.04,0,2011,1
54.03,5.15,380,2.93,0.02,0.03,0.04,0,2011,1
54.04,5.09,380,3.52,0,0.03,0.00,0,2011,1
54.05,5.02,380,3.91,0.04,0.03,0.08,0,2011,1
54.06,5.02,380,3.9,0.04,0.03,0.08,0,2011,1
54.07,5.03,380,4.12,0.02,0.03,0.04,0,2011,1
54.08,5.04,380,4.42,0.02,0.03,0.04,0,2011,1
54.09,4.93,380,3.18,0.17,0.03,0.35,0,2011,1
54.1,4.87,380,4.01,0.22,0.03,0.46,0,2011,1
54.11,4.82,380,3.7,0.09,0.02,0.19,0,2011,1
54.12,4.79,380,3.52,0.06,0.02,0.12,0,2011,1
54.14,4.75,380,2.76,0.09,0.02,0.19,0,2011,1
54.15,4.72,380,2.92,0.15,0.01,0.31,0,2011,1
54.16,4.72,380,2.02,0.06,0.01,0.12,0,2011,1
54.17,4.72,380,2.56,0.06,0.01,0.12,0,2011,1
54.18,4.71,380,2.48,0.02,0.01,0.04,0,2011,1
54.19,4.7,380,2.11,0.06,0.01,0.12,0,2011,1
54.2,4.7,380,2.08,0.13,0.01,0.27,0,2011,1
54.21,4.69,380,2.55,0.06,0.01,0.12,0,2011,1
54.22,4.67,380,2.01,0.04,0.01,0.08,0,2011,1
54.23,4.65,380,1.77,0.06,0.01,0.12,0,2011,1
54.24,4.64,380,2.1,0.11,0,0.23,0,2011,1
54.25,4.66,380,2.69,0.11,0,0.23,0,2011,1
54.26,4.69,380,3.38,0.04,0,0.08,0,2011,1
54.27,4.71,380,3.25,0.58,0,1.20,0,2011,1
54.28,4.7,380,2.45,3.29,0,6.81,0,2011,1
54.29,4.72,380,2.63,8.51,0,17.62,0,2011,1
54.3,4.78,380,2.64,18.88,0,39.08,0,2011,1
54.31,4.91,380,1.86,31.73,0,65.68,0,2011,1
54.32,5.02,380,2.25,80.4,0,166.43,0,2011,1
54.33,5.03,380,3.21,102.5,0,212.18,0,2011,1
54.34,5.01,380,3.09,109.6,0,226.87,0,2011,1
54.35,5.05,380,2.9,83.2,0,172.22,0,2011,1
54.36,5.09,380,3.12,90.6,0,187.54,0,2011,1
54.38,5.21,380,2.77,107.2,0,221.90,0,2011,1
54.39,5.2,380,3.37,83.5,0,172.85,0,2011,1
54.4,5.31,380,2.49,107.3,0,222.11,0,2011,1
54.41,5.35,380,2.63,108.3,0,224.18,0,2011,1
54.42,5.34,380,3.13,107.5,0,222.53,0,2011,1
54.43,5.32,380,2.66,86.7,0,179.47,0,2011,1
54.44,5.26,380,3.3,91.2,0,188.78,0,2011,1
54.45,5.34,380,2.31,103.1,0,213.42,0,2011,1
54.46,5.39,380,2.63,110.8,0,229.36,0,2011,1
54.47,5.53,380,3.75,152.3,0,315.26,0,2011,1
54.48,5.68,380,4.01,197.1,0,408.00,0,2011,1
54.49,6.16,380,2.63,232,0,480.24,0,2011,1
54.5,6.61,380,3.38,289.2,0.03,598.64,0,2011,1
54.51,7.33,380,2.61,353.1,0.09,730.92,0,2011,1
54.52,7.61,380,2.38,319.1,0.11,660.54,0,2011,1
54.53,8.06,380,2.03,627,0.14,1297.89,0,2011,1
54.54,8.86,380,2.69,401.2,0.22,830.48,0,2011,1
54.55,8.94,380,2.17,415.8,0.24,860.71,0,2011,1
54.56,9.35,380,1.23,553.8,0.27,1146.37,0,2011,1
54.57,10.22,380,1.05,584.4,0.33,1209.71,0,2011,1
54.58,10.51,380,2.66,603.6,0.38,1249.45,0,2011,1
54.59,10.47,380,2.74,572.3,0.4,1184.66,0,2011,1
54.6,10.55,380,2.41,482.4,0.41,998.57,0,2011,1
54.61,10.67,380,2.89,463.6,0.41,959.65,0,2011,1
54.62,10.68,380,2.57,502.4,0.4,1039.97,0,2011,1
54.64,10.97,380,1.96,409.4,0.4,847.46,0,2011,1
54.65,10.54,380,2.07,169.4,0.39,350.66,0,2011,1
54.66,10.39,380,2.48,129.8,0.38,268.69,0,2011,1
54.67,10.74,380,2.16,205.9,0.39,426.21,0,2011,1
54.68,10.76,380,1.73,167.3,0.4,346.31,0,2011,1
54.69,10.64,380,2.01,140.6,0.39,291.04,0,2011,1
54.7,10.77,380,2.26,155.2,0.4,321.26,0,2011,1
54.71,10.15,380,1.89,71.2,0.35,147.38,0,2011,1
54.72,10.24,380,1.57,86.1,0.36,178.23,0,2011,1
54.73,9.8,380,2.1,22.44,0.33,46.45,0,2011,1
54.74,9.53,380,2.65,6.41,0.32,13.27,0,2011,1
54.75,9.25,380,1.9,0.49,0.3,1.01,0,2011,1
54.76,8.92,380,1.86,0,0.27,0.00,0,2011,1
54.77,8.64,380,2.46,0.02,0.25,0.04,0,2011,1
54.78,8.44,380,2.9,0,0.24,0.00,0,2011,1
54.79,8.32,380,3.4,0,0.23,0.00,0,2011,1
54.8,8.19,380,3.22,0,0.23,0.00,0,2011,1
54.81,8.08,380,3.85,0.02,0.23,0.04,0,2011,1
54.82,7.93,380,3.89,0.06,0.22,0.12,0,2011,1
54.83,7.8,380,4.18,0.02,0.22,0.04,0,2011,1
54.84,7.58,380,4.51,0,0.21,0.00,0,2011,1
54.85,7.56,380,4.43,0,0.22,0.00,0,2011,1
54.86,7.33,380,3.73,0,0.2,0.00,0,2011,1
54.88,7.34,380,3.91,0,0.21,0.00,0,2011,1
54.89,7.29,380,3.66,0,0.21,0.00,0,2011,1
54.9,7.13,380,3.64,0.04,0.2,0.08,0,2011,1
54.91,6.78,380,4.11,0.06,0.18,0.12,0,2011,1
54.92,6.62,380,4.39,0.02,0.17,0.04,0,2011,1
54.93,6.54,380,4.36,0.02,0.17,0.04,0,2011,1
54.94,6.52,380,3.73,0.13,0.18,0.27,0,2011,1
54.95,7.06,380,2.99,0.06,0.22,0.12,0,2011,1
54.96,6.29,380,3.29,0,0.16,0.00,0,2011,1
54.97,6.28,380,3.49,0.02,0.16,0.04,0,2011,1
54.98,6.27,380,4.35,0,0.16,0.00,0,2011,1
54.99,6.47,380,3.96,0.06,0.18,0.12,0,2011,1
55,6.27,380,3.06,0.15,0.16,0.31,0,2011,1
55.01,5.87,380,3.56,0.04,0.14,0.08,0,2011,1
55.02,6.22,380,4.29,0.02,0.17,0.04,0,2011,1
55.03,6.16,380,3.92,0.09,0.17,0.19,0,2011,1
55.04,6.19,380,3.04,0.13,0.18,0.27,0,2011,1
55.05,5.65,380,3.24,0.11,0.14,0.23,0,2011,1
55.06,6.27,380,2.61,0.11,0.18,0.23,0,2011,1
55.07,5.46,380,2.84,0.09,0.13,0.19,0,2011,1
55.08,5.73,380,2.6,0.06,0.15,0.12,0,2011,1
55.09,6.16,380,3.42,0.06,0.19,0.12,0,2011,1
55.1,5.69,380,4.18,0.09,0.16,0.19,0,2011,1
55.11,6.32,380,3.36,0.06,0.21,0.12,0,2011,1
55.12,6.6,380,3.38,0.02,0.23,0.04,0,2011,1
55.14,6.43,380,3.28,0.04,0.22,0.08,0,2011,1
55.15,6.49,380,3.59,0.04,0.23,0.08,0,2011,1
55.16,6.23,380,3.57,0.02,0.22,0.04,0,2011,1
55.17,6.07,380,3.23,0.04,0.21,0.08,0,2011,1
55.18,5.78,380,2.36,0.04,0.19,0.08,0,2011,1
55.19,6.17,380,2.93,0.11,0.22,0.23,0,2011,1
55.2,6.25,380,3.21,0.04,0.23,0.08,0,2011,1
55.21,6.29,380,3.29,0.04,0.23,0.08,0,2011,1
55.22,6.26,380,3.24,0,0.23,0.00,0,2011,1
55.23,6.06,380,3.27,0.06,0.21,0.12,0,2011,1
55.24,6.42,380,3.95,0,0.24,0.00,0,2011,1
55.25,5.89,380,3.77,0,0.2,0.00,0,2011,1
55.26,5.13,380,3.17,0.04,0.13,0.08,0,2011,1
55.27,5.21,380,3.63,0.41,0.14,0.85,0,2011,1
55.28,4.67,380,3.94,3.35,0.09,6.93,0,2011,1
55.29,5.01,380,3.48,7.4,0.11,15.32,0,2011,1
55.3,5.81,380,3.42,11.76,0.17,24.34,0,2011,1
55.31,5.72,380,3.86,17.24,0.17,35.69,0,2011,1
55.32,6.3,380,4.34,22.92,0.21,47.44,0,2011,1
55.33,5.54,380,3.71,29.95,0.15,62.00,0,2011,1
55.34,5.93,380,4.54,46.22,0.17,95.68,0,2011,1
55.35,5.92,380,4.49,83.7,0.17,173.26,0,2011,1
55.36,5.38,380,4.33,104.3,0.12,215.90,0,2011,1
55.38,5,380,3.48,81.1,0.09,167.88,0,2011,1
55.39,5.16,380,3.3,54.03,0.1,111.84,0,2011,1
55.4,5.05,380,3.4,55.68,0.09,115.26,0,2011,1
55.41,5.39,380,3.32,81.4,0.1,168.50,0,2011,1
55.42,5.84,380,2.17,100.4,0.13,207.83,0,2011,1
55.43,6.44,380,3.29,182.3,0.18,377.36,0,2011,1
55.44,6.91,380,2.25,394.4,0.19,816.41,0,2011,1
55.45,7.24,380,1.69,468.1,0.2,968.97,0,2011,1
55.46,7.97,380,3.31,541,0.27,1119.87,0,2011,1
55.47,8.14,380,2.07,582,0.26,1204.74,0,2011,1
55.48,8.11,380,1.35,535.5,0.22,1108.49,0,2011,1
55.49,8.49,380,1.19,633.7,0.25,1311.76,0,2011,1
55.5,8.95,380,1.45,631.5,0.28,1307.21,0,2011,1
55.51,8.79,380,2.53,662.6,0.28,1371.58,0,2011,1
55.52,8.88,380,1.88,667.6,0.32,1381.93,0,2011,1
55.53,9.06,380,1.7,674.3,0.33,1395.80,0,2011,1
55.54,8.92,380,2.08,673.6,0.31,1394.35,0,2011,1
55.55,9.46,380,1.51,665.3,0.35,1377.17,0,2011,1
55.56,9.66,380,1.9,657.8,0.37,1361.65,0,2011,1
55.57,9.88,380,1.63,645.6,0.4,1336.39,0,2011,1
55.58,10.17,380,1.25,644.3,0.43,1333.70,0,2011,1
55.59,10.13,380,1.92,576.7,0.44,1193.77,0,2011,1
55.6,10.12,380,1.58,489.1,0.44,1012.44,0,2011,1
55.61,10.32,380,2.16,556.6,0.45,1152.16,0,2011,1
55.62,10.6,380,1.72,521,0.48,1078.47,0,2011,1
55.64,10.99,380,1.51,490.3,0.5,1014.92,0,2011,1
55.65,11.04,380,1.88,451.3,0.52,934.19,0,2011,1
55.66,10.68,380,2.15,410,0.5,848.70,0,2011,1
55.67,10.84,380,1.59,370.4,0.51,766.73,0,2011,1
55.68,11.16,380,1.36,339.2,0.54,702.14,0,2011,1
55.69,10.71,380,1.55,212.5,0.52,439.88,0,2011,1
55.7,10.48,380,1.84,219.4,0.52,454.16,0,2011,1
55.71,10.19,380,1.96,178.8,0.52,370.12,0,2011,1
55.72,9.95,380,1.8,99.2,0.5,205.34,0,2011,1
55.73,9.18,380,1.34,16.18,0.45,33.49,0,2011,1
55.74,8.93,380,1.39,7.11,0.43,14.72,0,2011,1
55.75,8.81,380,1.99,1.14,0.42,2.36,0,2011,1
55.76,8.63,380,1.71,0.02,0.42,0.04,0,2011,1
55.77,8.64,380,1.67,0.02,0.42,0.04,0,2011,1
55.78,8.49,380,1.7,0,0.41,0.00,0,2011,1
55.79,8.41,380,1.59,0,0.41,0.00,0,2011,1
55.8,8.32,380,2.08,0,0.4,0.00,0,2011,1
55.81,8.19,380,2,0.02,0.38,0.04,0,2011,1
55.82,8.14,380,1.72,0.06,0.38,0.12,0,2011,1
55.83,7.99,380,1.86,0.11,0.36,0.23,0,2011,1
55.84,7.88,380,1.75,0.02,0.35,0.04,0,2011,1
55.85,7.79,380,2.01,0.02,0.34,0.04,0,2011,1
55.86,7.63,380,2.13,0.02,0.33,0.04,0,2011,1
55.88,7.52,380,2.27,0.11,0.32,0.23,0,2011,1
55.89,7.5,380,1.3,0.02,0.31,0.04,0,2011,1
55.9,7.36,380,0.82,0.06,0.3,0.12,0,2011,1
55.91,7.38,380,1.56,0.04,0.29,0.08,0,2011,1
55.92,7.24,380,1.99,0,0.28,0.00,0,2011,1
55.93,7.23,380,1.82,0.04,0.28,0.08,0,2011,1
55.94,7.27,380,1.68,0.02,0.28,0.04,0,2011,1
55.95,7.17,380,1.52,0,0.27,0.00,0,2011,1
55.96,7.1,380,0.87,0.02,0.26,0.04,0,2011,1
55.97,6.97,380,1.06,0,0.25,0.00,0,2011,1
55.98,7.04,380,0.67,0.04,0.25,0.08,0,2011,1
55.99,7.27,380,0.59,0.06,0.28,0.12,0,2011,1
56,7.56,380,0.17,0.04,0.31,0.08,0,2011,1
56.01,7.65,380,0.54,0.17,0.33,0.35,0,2011,1
56.02,7.69,380,0.57,0.06,0.33,0.12,0,2011,1
56.03,7.95,380,1.19,0.04,0.36,0.08,0,2011,1
56.04,7.92,380,0.48,0.11,0.35,0.23,0,2011,1
56.05,7.93,380,0.29,0.02,0.35,0.04,0,2011,1
56.06,7.86,380,0.32,0.04,0.35,0.08,0,2011,1
56.07,7.86,380,0.57,0.11,0.35,0.23,0,2011,1
56.08,7.91,380,0.36,0.06,0.35,0.12,0,2011,1
56.09,8.06,380,0.74,0.02,0.36,0.04,0,2011,1
56.1,8.27,380,1.1,0.09,0.38,0.19,0,2011,1
56.11,8.02,380,0.57,0.11,0.36,0.23,0,2011,1
56.12,7.89,380,1.12,0.04,0.35,0.08,0,2011,1
56.14,7.36,380,0.17,0.02,0.31,0.04,0,2011,1
56.15,7.34,380,0.28,0.04,0.31,0.08,0,2011,1
56.16,7.11,380,0.38,0.11,0.29,0.23,0,2011,1
56.17,7.15,380,0.81,0.11,0.29,0.23,0,2011,1
56.18,7.14,380,0.62,0.15,0.28,0.31,0,2011,1
56.19,7.04,380,1.02,0.11,0.28,0.23,0,2011,1
56.2,7.15,380,0.17,0.11,0.29,0.23,0,2011,1
56.21,6.81,380,0.88,0.02,0.26,0.04,0,2011,1
56.22,7.03,380,0.75,0.04,0.28,0.08,0,2011,1
56.23,7.1,380,0.37,0.09,0.29,0.19,0,2011,1
56.24,7.17,380,0.95,0.02,0.29,0.04,0,2011,1
56.25,6.94,380,1.57,0.04,0.27,0.08,0,2011,1
56.26,7.13,380,1.19,0.06,0.29,0.12,0,2011,1
56.27,6.97,380,0.78,0.43,0.27,0.89,0,2011,1
56.28,6.96,380,1.01,3.29,0.27,6.81,0,2011,1
56.29,7.01,380,0.94,9.14,0.27,18.92,0,2011,1
56.3,7.07,380,0.92,14.3,0.28,29.60,0,2011,1
56.31,7.06,380,1.13,18.32,0.28,37.92,0,2011,1
56.32,6.7,380,0.77,21.35,0.25,44.19,0,2011,1
56.33,6.64,380,0.66,23.37,0.24,48.38,0,2011,1
56.34,6.75,380,0.92,25.41,0.25,52.60,0,2011,1
56.35,6.73,380,1.16,26.7,0.24,55.27,0,2011,1
56.36,6.83,380,1.26,28.51,0.24,59.02,0,2011,1
56.38,7.29,380,1.62,31.15,0.28,64.48,0,2011,1
56.39,7.57,380,1.73,30.53,0.3,63.20,0,2011,1
56.4,7.61,380,1.54,31.73,0.29,65.68,0,2011,1
56.41,7.63,380,0.71,33,0.28,68.31,0,2011,1
56.42,7.77,380,0.63,34.8,0.28,72.04,0,2011,1
56.43,7.84,380,1.41,163.9,0.3,339.27,0,2011,1
56.44,8.17,380,2.27,523.4,0.34,1083.44,0,2011,1
56.45,8.5,380,1.71,556.6,0.36,1152.16,0,2011,1
56.46,8.97,380,1.44,584.6,0.39,1210.12,0,2011,1
56.47,9.57,380,1.11,608.9,0.45,1260.42,0,2011,1
56.48,9.9,380,1.96,631.3,0.5,1306.79,0,2011,1
56.49,10.01,380,1.86,648.2,0.49,1341.77,0,2011,1
56.5,10.15,380,1.67,660,0.5,1366.20,0,2011,1
56.51,10.3,380,1.69,669.9,0.49,1386.69,0,2011,1
56.52,10.65,380,1.35,672.7,0.49,1392.49,0,2011,1
56.53,10.64,380,1.81,675.4,0.48,1398.08,0,2011,1
56.54,10.15,380,2.67,671.8,0.44,1390.63,0,2011,1
56.55,10.43,380,2.02,664.1,0.45,1374.69,0,2011,1
56.56,10.44,380,2.22,655.5,0.47,1356.89,0,2011,1
56.57,10.85,380,1.96,644,0.51,1333.08,0,2011,1
56.58,10.87,380,2.43,627,0.51,1297.89,0,2011,1
56.59,11.2,380,2.11,608.1,0.54,1258.77,0,2011,1
56.6,11.85,380,1.17,585.5,0.6,1211.99,0,2011,1
56.61,11.82,380,1.83,555.6,0.6,1150.09,0,2011,1
56.62,11.82,380,2.1,526.4,0.6,1089.65,0,2011,1
56.64,12.02,380,1.85,492.4,0.63,1019.27,0,2011,1
56.65,12.01,380,2.11,455,0.63,941.85,0,2011,1
56.66,11.85,380,2.64,415.1,0.62,859.26,0,2011,1
56.67,12.03,380,1.94,372,0.62,770.04,0,2011,1
56.68,12.05,380,1.93,326.3,0.63,675.44,0,2011,1
56.69,11.9,380,1.78,275.5,0.63,570.29,0,2011,1
56.7,11.39,380,2.3,97.4,0.61,201.62,0,2011,1
56.71,10.93,380,2.74,90.4,0.56,187.13,0,2011,1
56.72,10.84,380,3.1,63.11,0.58,130.64,0,2011,1
56.73,10.75,380,3.21,16.03,0.59,33.18,0,2011,1
56.74,10.86,380,2.99,4.92,0.63,10.18,0,2011,1
56.75,10.8,380,3.17,0.62,0.63,1.28,0,2011,1
56.76,10.74,380,2.6,0,0.62,0.00,0,2011,1
56.77,10.65,380,3.93,0,0.59,0.00,0,2011,1
56.78,10.78,380,3.68,0,0.59,0.00,0,2011,1
56.79,10.55,380,2.84,0,0.54,0.00,0,2011,1
56.8,10.74,380,3.56,0,0.53,0.00,0,2011,1
56.81,10.86,380,3.52,0,0.53,0.00,0,2011,1
56.82,11.08,380,3.55,0,0.53,0.00,0,2011,1
56.83,11.29,380,3.08,0,0.56,0.00,0,2011,1
56.84,11.59,380,2.72,0,0.6,0.00,0,2011,1
56.85,11.75,380,3.09,0,0.63,0.00,0,2011,1
56.86,11.57,380,4.1,0,0.62,0.00,0,2011,1
56.88,11.79,380,4.1,0,0.65,0.00,0,2011,1
56.89,11.43,380,3.98,0,0.61,0.00,0,2011,1
56.9,11.78,380,3.49,0,0.67,0.00,0,2011,1
56.91,11.89,380,3.25,0,0.69,0.00,0,2011,1
56.92,11.96,380,2.99,0,0.72,0.00,0,2011,1
56.93,11.87,380,2.73,0,0.72,0.00,0,2011,1
